,duration,end_city,start_city,start_date,start_hour,start_month,start_year,subscription_type,weekday
0,1.05,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
1,1.16666666667,San Jose,San Jose,2013-08-29,14,8,2013,Subscriber,3
2,1.18333333333,Mountain View,Mountain View,2013-08-29,10,8,2013,Subscriber,3
3,1.28333333333,San Jose,San Jose,2013-08-29,11,8,2013,Subscriber,3
4,1.38333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
5,1.71666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
6,1.81666666667,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
7,1.85,San Jose,San Jose,2013-08-29,14,8,2013,Subscriber,3
8,1.88333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
9,1.9,San Jose,San Jose,2013-08-29,11,8,2013,Subscriber,3
10,2.08333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
11,2.1,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
12,2.15,Mountain View,Mountain View,2013-08-29,19,8,2013,Subscriber,3
13,2.16666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
14,2.23333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
15,2.3,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
16,2.35,San Jose,San Jose,2013-08-29,11,8,2013,Subscriber,3
17,2.36666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
18,2.36666666667,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
19,2.4,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
20,2.43333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
21,2.46666666667,Redwood City,Redwood City,2013-08-29,12,8,2013,Subscriber,3
22,2.51666666667,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
23,2.66666666667,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
24,2.68333333333,San Francisco,San Francisco,2013-08-29,10,8,2013,Customer,3
25,2.71666666667,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
26,2.75,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
27,2.76666666667,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
28,2.8,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
29,2.81666666667,Redwood City,Redwood City,2013-08-29,18,8,2013,Subscriber,3
30,2.88333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Customer,3
31,2.88333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
32,2.9,San Francisco,San Francisco,2013-08-29,9,8,2013,Subscriber,3
33,2.91666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
34,2.96666666667,San Francisco,San Francisco,2013-08-29,9,8,2013,Subscriber,3
35,3.05,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
36,3.06666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
37,3.1,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
38,3.1,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
39,3.13333333333,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
40,3.13333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
41,3.13333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Customer,3
42,3.15,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
43,3.18333333333,San Jose,San Jose,2013-08-29,14,8,2013,Subscriber,3
44,3.21666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
45,3.28333333333,Palo Alto,Palo Alto,2013-08-29,17,8,2013,Subscriber,3
46,3.4,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
47,3.45,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
48,3.48333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
49,3.5,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
50,3.51666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
51,3.56666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
52,3.56666666667,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
53,3.58333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
54,3.6,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
55,3.63333333333,Mountain View,Mountain View,2013-08-29,9,8,2013,Subscriber,3
56,3.65,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
57,3.7,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
58,3.71666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
59,3.75,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
60,3.8,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
61,3.93333333333,San Francisco,San Francisco,2013-08-29,20,8,2013,Customer,3
62,3.93333333333,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
63,3.95,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
64,3.98333333333,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
65,3.98333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
66,4.0,San Jose,San Jose,2013-08-29,16,8,2013,Subscriber,3
67,4.0,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
68,4.01666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
69,4.03333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
70,4.03333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
71,4.05,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
72,4.06666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
73,4.08333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
74,4.08333333333,San Francisco,San Francisco,2013-08-29,23,8,2013,Customer,3
75,4.2,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
76,4.23333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
77,4.31666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
78,4.36666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
79,4.36666666667,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
80,4.41666666667,San Francisco,San Francisco,2013-08-29,14,8,2013,Customer,3
81,4.41666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
82,4.43333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
83,4.45,Mountain View,Mountain View,2013-08-29,16,8,2013,Customer,3
84,4.45,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
85,4.48333333333,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
86,4.55,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
87,4.61666666667,Palo Alto,Palo Alto,2013-08-29,18,8,2013,Customer,3
88,4.63333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
89,4.73333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
90,4.73333333333,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
91,4.78333333333,Mountain View,Mountain View,2013-08-29,9,8,2013,Customer,3
92,4.8,San Francisco,San Francisco,2013-08-29,14,8,2013,Customer,3
93,4.81666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
94,4.85,San Jose,San Jose,2013-08-29,14,8,2013,Subscriber,3
95,4.86666666667,San Francisco,San Francisco,2013-08-29,19,8,2013,Customer,3
96,4.88333333333,Palo Alto,Palo Alto,2013-08-29,17,8,2013,Subscriber,3
97,4.96666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
98,4.96666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
99,4.96666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
100,5.08333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
101,5.11666666667,Palo Alto,Palo Alto,2013-08-29,12,8,2013,Subscriber,3
102,5.15,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
103,5.15,San Francisco,San Francisco,2013-08-29,11,8,2013,Customer,3
104,5.15,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
105,5.25,Redwood City,Redwood City,2013-08-29,17,8,2013,Subscriber,3
106,5.26666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
107,5.3,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
108,5.31666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
109,5.33333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
110,5.38333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
111,5.38333333333,San Francisco,San Francisco,2013-08-29,14,8,2013,Customer,3
112,5.38333333333,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
113,5.4,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
114,5.45,San Jose,San Jose,2013-08-29,16,8,2013,Subscriber,3
115,5.45,Palo Alto,Palo Alto,2013-08-29,17,8,2013,Subscriber,3
116,5.53333333333,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
117,5.58333333333,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
118,5.58333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
119,5.6,San Jose,San Jose,2013-08-29,17,8,2013,Subscriber,3
120,5.61666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
121,5.61666666667,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
122,5.66666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
123,5.66666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
124,5.7,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
125,5.71666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
126,5.71666666667,San Jose,San Jose,2013-08-29,17,8,2013,Subscriber,3
127,5.76666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
128,5.76666666667,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
129,5.78333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
130,5.8,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
131,5.85,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
132,5.88333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
133,5.91666666667,Redwood City,Redwood City,2013-08-29,12,8,2013,Subscriber,3
134,5.91666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
135,6.0,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
136,6.0,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
137,6.01666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
138,6.03333333333,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
139,6.03333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
140,6.05,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
141,6.05,San Jose,San Jose,2013-08-29,20,8,2013,Customer,3
142,6.15,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
143,6.15,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
144,6.15,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
145,6.16666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
146,6.18333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
147,6.23333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
148,6.25,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
149,6.25,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
150,6.26666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
151,6.26666666667,San Jose,San Jose,2013-08-29,14,8,2013,Subscriber,3
152,6.3,San Jose,San Jose,2013-08-29,11,8,2013,Subscriber,3
153,6.3,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
154,6.3,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
155,6.31666666667,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
156,6.33333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
157,6.33333333333,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
158,6.4,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
159,6.41666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
160,6.45,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
161,6.45,San Jose,San Jose,2013-08-29,22,8,2013,Subscriber,3
162,6.46666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
163,6.48333333333,San Jose,San Jose,2013-08-29,12,8,2013,Subscriber,3
164,6.5,San Francisco,San Francisco,2013-08-29,22,8,2013,Subscriber,3
165,6.53333333333,San Francisco,San Francisco,2013-08-29,22,8,2013,Customer,3
166,6.55,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
167,6.6,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
168,6.63333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
169,6.63333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
170,6.65,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
171,6.7,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
172,6.73333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
173,6.75,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
174,6.75,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
175,6.75,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
176,6.76666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
177,6.83333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Customer,3
178,6.86666666667,San Jose,San Jose,2013-08-29,14,8,2013,Customer,3
179,6.86666666667,San Jose,San Jose,2013-08-29,16,8,2013,Subscriber,3
180,6.86666666667,Palo Alto,Palo Alto,2013-08-29,18,8,2013,Customer,3
181,6.88333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
182,6.93333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Customer,3
183,6.96666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
184,6.96666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
185,6.98333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
186,6.98333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
187,7.0,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
188,7.01666666667,San Francisco,San Francisco,2013-08-29,14,8,2013,Customer,3
189,7.03333333333,San Francisco,San Francisco,2013-08-29,21,8,2013,Customer,3
190,7.05,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
191,7.05,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
192,7.05,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
193,7.06666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
194,7.08333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
195,7.08333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
196,7.16666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
197,7.16666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
198,7.16666666667,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
199,7.18333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
200,7.21666666667,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
201,7.26666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
202,7.26666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
203,7.26666666667,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
204,7.3,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
205,7.33333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
206,7.33333333333,San Francisco,San Francisco,2013-08-29,20,8,2013,Customer,3
207,7.33333333333,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
208,7.35,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
209,7.41666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
210,7.48333333333,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
211,7.5,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
212,7.5,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
213,7.56666666667,San Jose,San Jose,2013-08-29,19,8,2013,Subscriber,3
214,7.56666666667,San Jose,San Jose,2013-08-29,19,8,2013,Subscriber,3
215,7.58333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Customer,3
216,7.65,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
217,7.66666666667,Palo Alto,Palo Alto,2013-08-29,12,8,2013,Subscriber,3
218,7.66666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Customer,3
219,7.7,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
220,7.7,San Francisco,San Francisco,2013-08-29,13,8,2013,Customer,3
221,7.7,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
222,7.73333333333,San Francisco,San Francisco,2013-08-29,10,8,2013,Subscriber,3
223,7.73333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
224,7.76666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
225,7.85,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
226,7.86666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
227,7.9,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
228,7.9,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
229,7.91666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Customer,3
230,7.91666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
231,7.91666666667,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
232,7.98333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
233,8.01666666667,San Francisco,San Francisco,2013-08-29,21,8,2013,Subscriber,3
234,8.03333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
235,8.08333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
236,8.1,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
237,8.1,San Francisco,San Francisco,2013-08-29,19,8,2013,Customer,3
238,8.15,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
239,8.18333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
240,8.18333333333,San Francisco,San Francisco,2013-08-29,21,8,2013,Customer,3
241,8.2,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
242,8.28333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Customer,3
243,8.33333333333,San Francisco,San Francisco,2013-08-29,10,8,2013,Subscriber,3
244,8.41666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
245,8.46666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
246,8.46666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
247,8.53333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
248,8.58333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
249,8.65,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
250,8.66666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
251,8.7,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
252,8.71666666667,San Jose,San Jose,2013-08-29,17,8,2013,Customer,3
253,8.78333333333,San Francisco,San Francisco,2013-08-29,19,8,2013,Customer,3
254,8.83333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
255,8.85,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
256,8.9,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
257,8.91666666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
258,8.95,San Jose,San Jose,2013-08-29,12,8,2013,Subscriber,3
259,8.95,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
260,8.96666666667,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
261,9.0,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
262,9.0,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
263,9.01666666667,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
264,9.05,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
265,9.08333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
266,9.1,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
267,9.18333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
268,9.21666666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Customer,3
269,9.25,San Francisco,San Francisco,2013-08-29,20,8,2013,Customer,3
270,9.26666666667,San Jose,San Jose,2013-08-29,12,8,2013,Subscriber,3
271,9.33333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
272,9.33333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
273,9.35,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
274,9.38333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
275,9.38333333333,San Jose,San Jose,2013-08-29,13,8,2013,Subscriber,3
276,9.38333333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Customer,3
277,9.38333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
278,9.43333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
279,9.45,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
280,9.5,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
281,9.51666666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
282,9.53333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Customer,3
283,9.53333333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
284,9.53333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
285,9.55,San Jose,San Jose,2013-08-29,22,8,2013,Subscriber,3
286,9.56666666667,San Francisco,San Francisco,2013-08-29,10,8,2013,Customer,3
287,9.65,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
288,9.65,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
289,9.65,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
290,9.65,San Francisco,San Francisco,2013-08-29,19,8,2013,Subscriber,3
291,9.7,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
292,9.75,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
293,9.75,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
294,9.78333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
295,9.78333333333,San Jose,San Jose,2013-08-29,22,8,2013,Subscriber,3
296,9.83333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
297,9.85,San Francisco,San Francisco,2013-08-29,14,8,2013,Subscriber,3
298,9.96666666667,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
299,10.0166666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
300,10.0166666667,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
301,10.1,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
302,10.1166666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
303,10.1166666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
304,10.1166666667,San Francisco,San Francisco,2013-08-29,14,8,2013,Customer,3
305,10.1166666667,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
306,10.1333333333,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
307,10.1666666667,San Jose,San Jose,2013-08-29,12,8,2013,Subscriber,3
308,10.1833333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
309,10.1833333333,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
310,10.1833333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
311,10.2,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
312,10.2,San Jose,San Jose,2013-08-29,17,8,2013,Subscriber,3
313,10.2333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
314,10.25,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
315,10.3333333333,San Francisco,San Francisco,2013-08-29,12,8,2013,Customer,3
316,10.35,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
317,10.3833333333,San Jose,San Jose,2013-08-29,20,8,2013,Subscriber,3
318,10.4,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
319,10.4,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
320,10.4333333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
321,10.45,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
322,10.4833333333,San Francisco,San Francisco,2013-08-29,11,8,2013,Subscriber,3
323,10.55,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
324,10.6166666667,San Francisco,San Francisco,2013-08-29,12,8,2013,Subscriber,3
325,10.6166666667,San Francisco,San Francisco,2013-08-29,16,8,2013,Subscriber,3
326,10.6333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
327,10.6333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
328,10.6666666667,San Francisco,San Francisco,2013-08-29,15,8,2013,Subscriber,3
329,10.6833333333,San Francisco,San Francisco,2013-08-29,17,8,2013,Subscriber,3
330,10.7,San Francisco,San Francisco,2013-08-29,17,8,2013,Customer,3
331,10.7,San Francisco,San Francisco,2013-08-29,18,8,2013,Customer,3
332,10.7166666667,San Jose,San Jose,2013-08-29,22,8,2013,Customer,3
333,10.7333333333,San Francisco,San Francisco,2013-08-29,18,8,2013,Subscriber,3
334,10.75,San Francisco,San Francisco,2013-08-29,20,8,2013,Subscriber,3
335,10.7666666667,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
336,10.8333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
337,10.8333333333,San Francisco,San Francisco,2013-08-29,13,8,2013,Subscriber,3
